,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
2014-09-23,9.0,28959.0,6313.0,6.0,24068.0,12.0,9220.0,34694.0,6537.0,14.0,16951.0,47479.0,12199.0,39345.0,50577.0,20749.0,8.0,26592.0,24825.0,5981.0,36076.0,12.0,1186.0,30099.0,8788.0,10.0,15.0,6903.0,5.0,26.0,130.0,6979.0,18.0,54.0,63.0,11.0,14.0,24295.0,19.0,9280.0,35195.0,8304.0,6746.0,19.0,2.0,6106.0,7147.0,45339.0,47.0,17.0,62.0,47638.0,28907.0,35.0,3429.0,17.0,41.0,61.0,1631.0,13728.0,6363.0,18.0,31.0,0.0,8.0,4391.0,5540.0,13822.0,3997.0,17.0,12.0,10897.0,5.0,8822.0,10336.0,45.0,11630.0,14163.0,11004.0,19.0,15.0,13898.0,5062.0,5.0,8.0,11123.0,1460.0,2.0,10.0,18.0,88.0,13.0,19.0,42.0,0.0,50.0,16.0,5.0,15.0,6295.0,72.0,7256.0,48.0,10.0,7358.0,17348.0,22.0,16.0,3745.0,23.0,12.0,11.0,34.0,11894.0,12766.0,22.0,9.0,24.0,13.0,18.0,10695.0,13.0,12.0,8149.0,1211.0,3002.0,11.0,11.0,2593.0,23.0,9.0,308.0,6.0,6.0,5.0,5.0,10.0,2.0,33.0,31.0,11.0,34.0,11.0,14.0,18.0,2945.0,12.0,12.0,12.0,2218.0,17.0,36.0,22.0,5.0,2570.0,2693.0,12.0,9.0,11.0,7.0,0.0,7.0,5.0,14.0,10.0,5.0,4.0,4.0,54.0,2.0,6.0,10.0,4.0,10.0,5.0,22.0,2.0,5.0,4.0,4.0,58.0,0.0,23.0,9.0,6.0,19.0,155.0
2014-09-30,14.0,40824.0,6303.0,16.0,29510.0,17.0,7061.0,42022.0,5696.0,19.0,20951.0,55964.0,11794.0,46808.0,69622.0,26075.0,9.0,38240.0,28557.0,6845.0,44427.0,20.0,844.0,36645.0,9033.0,22.0,11.0,5200.0,18.0,19.0,103.0,5743.0,52.0,35.0,48.0,23.0,15.0,32859.0,17.0,7131.0,43638.0,7078.0,8001.0,38.0,9.0,6506.0,5426.0,47918.0,30.0,21.0,51.0,61438.0,34069.0,24.0,3347.0,19.0,45.0,66.0,1224.0,10151.0,5063.0,20.0,24.0,24975.0,15.0,3793.0,4691.0,10393.0,4024.0,34.0,9.0,10865.0,19.0,5530.0,11458.0,24.0,9929.0,15059.0,12039.0,17.0,24.0,14695.0,3997.0,7.0,17.0,11026.0,1172.0,9.0,18.0,8.0,18.0,7.0,24.0,35.0,15.0,39.0,19.0,8.0,42.0,6262.0,120.0,7669.0,52.0,8.0,7815.0,15244.0,16.0,9.0,3733.0,17.0,13.0,10.0,28.0,11854.0,11147.0,30.0,10.0,37.0,28.0,28.0,9553.0,14.0,12.0,7438.0,873.0,3232.0,20.0,27.0,2464.0,19.0,12.0,46.0,16.0,26.0,3.0,12.0,31.0,9.0,3.0,36.0,14.0,28.0,32.0,22.0,33.0,3048.0,17.0,22.0,17.0,2278.0,26.0,6.0,0.0,19.0,2555.0,2434.0,32.0,13.0,12.0,11.0,4.0,16.0,6.0,27.0,7.0,3.0,17.0,13.0,45.0,17.0,9.0,11.0,15.0,28.0,12.0,25.0,8.0,9.0,8.0,18.0,195.0,19.0,32.0,17.0,18.0,18.0,138.0
2014-10-07,14.0,36813.0,5947.0,13.0,30174.0,25.0,6670.0,39087.0,5730.0,21.0,19391.0,52829.0,12568.0,45172.0,58755.0,26941.0,7.0,34005.0,28292.0,7905.0,41042.0,23.0,597.0,30233.0,9218.0,8.0,19.0,6149.0,6.0,18.0,126.0,4114.0,32.0,34.0,65.0,20.0,6.0,30721.0,10.0,6427.0,37298.0,5230.0,8249.0,17.0,8.0,6887.0,3854.0,51404.0,54.0,17.0,29.0,57220.0,35409.0,27.0,3497.0,14.0,30.0,82.0,1271.0,10065.0,3457.0,13.0,22.0,61483.0,12.0,2938.0,3973.0,9999.0,3979.0,15.0,24.0,10868.0,16.0,3606.0,12694.0,43.0,10705.0,16129.0,13117.0,12.0,12.0,14926.0,2708.0,9.0,19.0,11535.0,930.0,7.0,12.0,16.0,60.0,4.0,18.0,22.0,8.0,37.0,11.0,17.0,24.0,6716.0,58.0,8701.0,36.0,14.0,7943.0,16862.0,20.0,35.0,4138.0,15.0,16.0,11.0,20.0,12040.0,12037.0,15.0,7.0,22.0,16.0,19.0,11511.0,9.0,9.0,8232.0,745.0,3561.0,12.0,15.0,2533.0,23.0,10.0,168.0,8.0,13.0,4.0,10.0,5.0,5.0,13.0,38.0,14.0,43.0,10.0,16.0,12.0,3229.0,14.0,16.0,7.0,3159.0,10.0,13.0,41.0,10.0,3257.0,2650.0,10.0,17.0,16.0,7.0,5.0,8.0,8.0,14.0,9.0,9.0,5.0,3.0,75.0,7.0,4.0,16.0,8.0,18.0,7.0,27.0,10.0,2.0,2.0,6.0,40.0,0.0,22.0,14.0,17.0,13.0,132.0
2014-10-14,7.0,30589.0,5890.0,9.0,27348.0,18.0,6078.0,35556.0,6745.0,15.0,17422.0,45193.0,12648.0,38891.0,54349.0,22055.0,7.0,24820.0,26024.0,6622.0,34094.0,20.0,947.0,28383.0,7964.0,15.0,13.0,6407.0,3.0,26.0,107.0,3724.0,54.0,24.0,52.0,17.0,6.0,24934.0,15.0,6270.0,35237.0,4502.0,6675.0,31.0,1.0,5824.0,3511.0,46733.0,48.0,11.0,39.0,48084.0,32947.0,32.0,2666.0,19.0,25.0,72.0,1438.0,9498.0,3197.0,19.0,18.0,33304.0,11.0,2750.0,3528.0,8602.0,3349.0,18.0,13.0,8539.0,8.0,4273.0,11762.0,48.0,10841.0,14205.0,12161.0,9.0,11.0,13428.0,2118.0,2.0,13.0,10405.0,782.0,1.0,18.0,40.0,54.0,13.0,19.0,27.0,9.0,53.0,13.0,12.0,24.0,6030.0,81.0,7401.0,47.0,8.0,6345.0,16066.0,8.0,12.0,3317.0,15.0,19.0,11.0,28.0,10501.0,11758.0,10.0,5.0,21.0,18.0,14.0,10776.0,19.0,9.0,7847.0,659.0,2389.0,6.0,19.0,2095.0,18.0,7.0,256.0,11.0,10.0,6.0,15.0,2.0,4.0,25.0,43.0,7.0,37.0,11.0,9.0,14.0,2638.0,23.0,11.0,13.0,2878.0,14.0,31.0,25.0,4.0,3258.0,1991.0,18.0,16.0,15.0,6.0,1.0,6.0,8.0,16.0,6.0,9.0,4.0,8.0,55.0,4.0,7.0,13.0,4.0,15.0,3.0,6.0,2.0,4.0,7.0,5.0,36.0,0.0,25.0,10.0,11.0,18.0,128.0
2014-10-21,12.0,34213.0,4895.0,8.0,27147.0,26.0,5698.0,35087.0,6803.0,13.0,18340.0,45305.0,10659.0,40429.0,55208.0,22301.0,9.0,26650.0,25338.0,5485.0,34360.0,19.0,1728.0,28741.0,6802.0,9.0,19.0,4735.0,4.0,24.0,115.0,4028.0,62.0,30.0,56.0,18.0,7.0,28779.0,14.0,6327.0,33785.0,5048.0,5620.0,27.0,1.0,4990.0,3706.0,46224.0,34.0,13.0,28.0,52741.0,32725.0,28.0,2373.0,19.0,25.0,49.0,1448.0,8288.0,3510.0,20.0,13.0,30493.0,14.0,2903.0,3696.0,7620.0,2776.0,17.0,13.0,7146.0,2.0,6093.0,10685.0,43.0,9661.0,11619.0,10910.0,9.0,13.0,11716.0,1983.0,11.0,12.0,9062.0,877.0,4.0,15.0,34.0,35.0,13.0,27.0,16.0,17.0,41.0,4.0,12.0,33.0,5118.0,74.0,6031.0,48.0,11.0,5600.0,13995.0,11.0,9.0,2927.0,8.0,17.0,6.0,19.0,8695.0,10760.0,14.0,7.0,17.0,18.0,13.0,9897.0,22.0,8.0,6827.0,711.0,1986.0,12.0,17.0,1832.0,31.0,5.0,241.0,12.0,3.0,8.0,11.0,10.0,6.0,19.0,66.0,14.0,43.0,8.0,14.0,20.0,2256.0,12.0,8.0,15.0,2560.0,18.0,29.0,51.0,4.0,2923.0,1334.0,15.0,21.0,11.0,5.0,0.0,7.0,5.0,6.0,7.0,13.0,7.0,4.0,57.0,9.0,2.0,7.0,6.0,14.0,5.0,10.0,3.0,5.0,6.0,3.0,28.0,0.0,27.0,15.0,8.0,15.0,60.0
2014-10-28,9.0,36522.0,4644.0,13.0,25238.0,25.0,6423.0,35391.0,7558.0,17.0,17985.0,46893.0,10174.0,38302.0,60580.0,24746.0,7.0,27216.0,25367.0,5692.0,33364.0,14.0,3165.0,27240.0,7151.0,18.0,18.0,4557.0,6.0,23.0,111.0,4594.0,46.0,39.0,60.0,20.0,8.0,31864.0,29.0,7365.0,28878.0,5378.0,5546.0,32.0,8.0,5032.0,4356.0,47474.0,42.0,20.0,31.0,47539.0,33750.0,21.0,2526.0,20.0,21.0,57.0,1206.0,10061.0,4164.0,14.0,15.0,27597.0,13.0,3054.0,3983.0,8773.0,2895.0,17.0,12.0,6879.0,9.0,8242.0,10487.0,39.0,10516.0,11150.0,10598.0,10.0,18.0,11363.0,2984.0,5.0,14.0,8550.0,1040.0,8.0,12.0,23.0,50.0,8.0,33.0,29.0,16.0,48.0,11.0,11.0,36.0,5046.0,94.0,6048.0,44.0,7.0,5911.0,14126.0,11.0,9.0,2891.0,10.0,21.0,10.0,31.0,8867.0,10643.0,20.0,13.0,24.0,27.0,16.0,10728.0,23.0,8.0,6883.0,725.0,2666.0,12.0,20.0,1911.0,31.0,14.0,139.0,21.0,13.0,10.0,13.0,12.0,8.0,11.0,48.0,17.0,23.0,21.0,10.0,19.0,2372.0,16.0,17.0,15.0,2558.0,13.0,26.0,26.0,7.0,3008.0,976.0,23.0,5.0,13.0,6.0,2.0,11.0,8.0,22.0,6.0,8.0,6.0,11.0,42.0,15.0,10.0,9.0,6.0,20.0,14.0,33.0,7.0,8.0,9.0,17.0,34.0,19.0,34.0,18.0,8.0,19.0,122.0
2014-11-04,17.0,43862.0,4783.0,18.0,31311.0,24.0,7511.0,47197.0,8085.0,20.0,22259.0,45526.0,11607.0,35421.0,57598.0,28046.0,9.0,34709.0,33841.0,6682.0,32831.0,16.0,3425.0,32967.0,7857.0,14.0,28.0,5906.0,14.0,27.0,113.0,5083.0,55.0,59.0,55.0,18.0,16.0,37771.0,13.0,8727.0,24304.0,6469.0,6262.0,31.0,9.0,5580.0,5299.0,53111.0,42.0,23.0,41.0,64368.0,39875.0,40.0,2961.0,15.0,35.0,73.0,1584.0,12676.0,5362.0,15.0,15.0,34110.0,21.0,3683.0,4226.0,10826.0,3350.0,21.0,13.0,7092.0,21.0,10380.0,11672.0,42.0,11267.0,12379.0,11064.0,15.0,19.0,11980.0,3949.0,10.0,19.0,9105.0,1232.0,10.0,22.0,10.0,15.0,9.0,47.0,17.0,12.0,43.0,19.0,8.0,38.0,5653.0,80.0,6555.0,50.0,10.0,6885.0,15227.0,23.0,19.0,3042.0,8.0,14.0,12.0,40.0,9971.0,11174.0,45.0,11.0,49.0,28.0,35.0,12136.0,18.0,14.0,7562.0,852.0,3276.0,24.0,27.0,2098.0,18.0,7.0,103.0,21.0,23.0,8.0,14.0,15.0,10.0,6.0,19.0,18.0,48.0,34.0,27.0,36.0,2426.0,30.0,16.0,20.0,2822.0,12.0,12.0,48.0,11.0,3502.0,825.0,22.0,28.0,14.0,8.0,8.0,13.0,7.0,35.0,7.0,7.0,10.0,7.0,88.0,12.0,5.0,15.0,5.0,31.0,10.0,40.0,9.0,8.0,12.0,29.0,143.0,7.0,35.0,19.0,8.0,33.0,102.0
2014-11-11,11.0,38316.0,4979.0,14.0,30333.0,26.0,7372.0,41836.0,7904.0,15.0,19637.0,39461.0,11400.0,32301.0,60239.0,24311.0,2.0,29955.0,29065.0,6784.0,28104.0,27.0,3524.0,33444.0,7279.0,16.0,12.0,5651.0,26.0,27.0,181.0,5290.0,70.0,53.0,102.0,20.0,12.0,31718.0,18.0,11325.0,20245.0,6597.0,6090.0,31.0,1.0,5318.0,5022.0,51185.0,72.0,43.0,21.0,55248.0,35054.0,27.0,3130.0,10.0,20.0,132.0,1932.0,11729.0,5229.0,11.0,18.0,32244.0,33.0,3734.0,4621.0,10590.0,3607.0,38.0,16.0,7897.0,29.0,9047.0,11916.0,53.0,10711.0,12783.0,11945.0,8.0,11.0,12666.0,4230.0,10.0,15.0,9777.0,1158.0,10.0,12.0,40.0,285.0,13.0,37.0,42.0,24.0,51.0,6.0,8.0,18.0,5932.0,103.0,6631.0,47.0,4.0,6643.0,14621.0,16.0,88.0,3235.0,7.0,9.0,14.0,24.0,10605.0,10952.0,16.0,11.0,33.0,14.0,16.0,11748.0,17.0,12.0,6609.0,806.0,3581.0,9.0,15.0,2190.0,40.0,3.0,293.0,9.0,11.0,9.0,15.0,5.0,1.0,21.0,33.0,11.0,51.0,9.0,27.0,15.0,2552.0,15.0,7.0,8.0,2670.0,14.0,26.0,52.0,8.0,3344.0,935.0,11.0,15.0,14.0,6.0,0.0,16.0,13.0,17.0,7.0,5.0,8.0,4.0,62.0,10.0,3.0,10.0,7.0,13.0,6.0,6.0,6.0,2.0,5.0,4.0,62.0,0.0,19.0,10.0,12.0,10.0,113.0
2014-11-18,10.0,31428.0,4877.0,11.0,25736.0,18.0,7686.0,41163.0,8192.0,15.0,18470.0,38492.0,10758.0,31859.0,58864.0,23613.0,7.0,27314.0,27036.0,6554.0,25599.0,23.0,3485.0,30527.0,6109.0,9.0,12.0,4186.0,21.0,25.0,166.0,4939.0,50.0,44.0,116.0,13.0,7.0,27870.0,17.0,13503.0,18530.0,6264.0,5836.0,32.0,1.0,5169.0,4801.0,49027.0,102.0,42.0,24.0,50744.0,32730.0,19.0,2963.0,19.0,26.0,67.0,1858.0,13383.0,4832.0,17.0,15.0,28334.0,22.0,3657.0,4320.0,12395.0,3518.0,29.0,10.0,8971.0,19.0,7111.0,11795.0,43.0,9951.0,12782.0,11846.0,9.0,16.0,12526.0,4164.0,6.0,12.0,9627.0,1066.0,9.0,6.0,36.0,282.0,10.0,20.0,51.0,13.0,38.0,1.0,18.0,21.0,5827.0,68.0,6435.0,50.0,9.0,5909.0,13267.0,16.0,88.0,3158.0,9.0,11.0,6.0,18.0,10461.0,10321.0,19.0,4.0,25.0,17.0,15.0,11228.0,6.0,10.0,5635.0,852.0,3357.0,3.0,12.0,2270.0,32.0,7.0,539.0,9.0,8.0,9.0,16.0,15.0,4.0,22.0,17.0,7.0,29.0,3.0,36.0,15.0,2532.0,20.0,13.0,6.0,2450.0,7.0,27.0,60.0,13.0,3214.0,1679.0,20.0,6.0,17.0,1.0,0.0,16.0,4.0,9.0,8.0,3.0,3.0,4.0,50.0,12.0,3.0,16.0,10.0,11.0,5.0,18.0,3.0,1.0,4.0,6.0,41.0,0.0,24.0,11.0,7.0,12.0,131.0
2014-11-25,12.0,46787.0,4445.0,13.0,34870.0,22.0,10072.0,56382.0,8421.0,19.0,26940.0,52950.0,11217.0,38140.0,67457.0,30670.0,9.0,37900.0,38297.0,7023.0,32680.0,31.0,3357.0,36937.0,7811.0,13.0,23.0,2740.0,33.0,21.0,130.0,5135.0,51.0,41.0,87.0,14.0,15.0,42126.0,22.0,16116.0,20905.0,6546.0,6004.0,38.0,3.0,5115.0,4714.0,57175.0,65.0,48.0,42.0,74361.0,43925.0,26.0,2899.0,25.0,31.0,39.0,1622.0,18579.0,5196.0,15.0,14.0,38058.0,35.0,3648.0,4294.0,16038.0,3431.0,21.0,11.0,9146.0,12.0,7959.0,11984.0,31.0,9464.0,12617.0,12089.0,15.0,15.0,12463.0,4159.0,13.0,11.0,9373.0,1090.0,8.0,12.0,39.0,84.0,11.0,29.0,37.0,13.0,62.0,4.0,18.0,18.0,5973.0,98.0,5979.0,58.0,12.0,6027.0,12258.0,24.0,24.0,3334.0,6.0,15.0,12.0,19.0,9741.0,9922.0,21.0,14.0,24.0,12.0,16.0,10587.0,9.0,7.0,4449.0,860.0,3185.0,10.0,17.0,2168.0,43.0,12.0,358.0,11.0,9.0,8.0,16.0,17.0,5.0,15.0,24.0,11.0,33.0,18.0,25.0,20.0,2377.0,14.0,10.0,2.0,2098.0,13.0,29.0,39.0,8.0,2994.0,2145.0,19.0,6.0,13.0,9.0,4.0,18.0,13.0,13.0,7.0,8.0,7.0,9.0,65.0,10.0,4.0,10.0,6.0,24.0,15.0,20.0,4.0,7.0,9.0,11.0,27.0,6.0,23.0,15.0,7.0,17.0,139.0
2014-12-02,13.0,45418.0,4099.0,20.0,33620.0,30.0,12252.0,53293.0,8984.0,23.0,24605.0,48358.0,11022.0,36711.0,66668.0,30214.0,14.0,38023.0,34827.0,6637.0,32069.0,17.0,3070.0,36939.0,7378.0,16.0,18.0,1702.0,13.0,30.0,111.0,4607.0,52.0,47.0,37.0,16.0,11.0,40332.0,17.0,16631.0,20167.0,5771.0,5538.0,19.0,14.0,4842.0,4209.0,59172.0,38.0,36.0,54.0,72545.0,42329.0,37.0,2646.0,24.0,42.0,64.0,1469.0,20384.0,4563.0,19.0,9.0,39528.0,29.0,3240.0,4019.0,17415.0,3124.0,34.0,14.0,8748.0,24.0,7428.0,11467.0,32.0,8895.0,11872.0,11424.0,28.0,17.0,11908.0,3673.0,12.0,20.0,9470.0,939.0,10.0,31.0,12.0,14.0,1.0,70.0,28.0,23.0,51.0,10.0,3.0,65.0,5764.0,96.0,5411.0,60.0,8.0,5393.0,11905.0,27.0,10.0,3157.0,7.0,14.0,11.0,44.0,8899.0,9146.0,50.0,11.0,72.0,40.0,38.0,9541.0,17.0,13.0,4503.0,742.0,2971.0,24.0,25.0,2067.0,25.0,15.0,52.0,29.0,21.0,6.0,8.0,19.0,11.0,9.0,8.0,18.0,39.0,34.0,34.0,34.0,2172.0,23.0,32.0,28.0,1990.0,18.0,3.0,88.0,20.0,2952.0,1890.0,17.0,16.0,17.0,12.0,25.0,10.0,8.0,34.0,14.0,8.0,19.0,16.0,80.0,7.0,10.0,9.0,11.0,48.0,19.0,98.0,13.0,8.0,11.0,36.0,193.0,19.0,59.0,17.0,12.0,56.0,132.0
2014-12-09,11.0,42934.0,3330.0,10.0,30826.0,23.0,11000.0,45872.0,6751.0,21.0,22933.0,42115.0,8621.0,33335.0,61528.0,28582.0,14.0,33229.0,32194.0,4872.0,27561.0,29.0,2477.0,37037.0,5476.0,12.0,24.0,2267.0,34.0,31.0,152.0,3809.0,56.0,28.0,62.0,17.0,14.0,35175.0,19.0,13696.0,16773.0,4526.0,4525.0,27.0,1.0,3760.0,3149.0,53349.0,93.0,45.0,40.0,68912.0,35672.0,43.0,2080.0,30.0,31.0,83.0,2034.0,18383.0,3492.0,11.0,10.0,37802.0,49.0,2635.0,3333.0,14278.0,2242.0,42.0,21.0,6651.0,20.0,6043.0,8449.0,52.0,6419.0,8879.0,8813.0,12.0,27.0,9184.0,2760.0,10.0,14.0,7585.0,782.0,18.0,13.0,34.0,59.0,20.0,34.0,57.0,18.0,59.0,6.0,7.0,28.0,4322.0,83.0,4046.0,73.0,14.0,4157.0,9026.0,18.0,13.0,2437.0,22.0,10.0,17.0,26.0,6654.0,6798.0,23.0,12.0,32.0,18.0,14.0,7433.0,21.0,9.0,4448.0,594.0,2209.0,10.0,22.0,1518.0,31.0,5.0,335.0,11.0,6.0,12.0,16.0,13.0,7.0,23.0,30.0,14.0,42.0,12.0,35.0,22.0,1642.0,21.0,16.0,8.0,1510.0,16.0,30.0,66.0,2.0,2084.0,1382.0,18.0,11.0,21.0,5.0,0.0,12.0,13.0,16.0,10.0,13.0,6.0,2.0,91.0,13.0,8.0,15.0,12.0,14.0,7.0,4.0,5.0,11.0,8.0,8.0,47.0,1.0,30.0,15.0,13.0,18.0,107.0
2014-12-16,12.0,56854.0,614.0,14.0,38950.0,25.0,2141.0,63191.0,1278.0,35.0,30461.0,59222.0,1693.0,43948.0,65929.0,38001.0,33.0,47974.0,41378.0,983.0,35113.0,29.0,407.0,46601.0,780.0,25.0,20.0,830.0,64.0,40.0,149.0,746.0,61.0,3.0,94.0,18.0,31.0,48641.0,19.0,2619.0,25838.0,890.0,816.0,30.0,1.0,681.0,661.0,62782.0,131.0,110.0,48.0,92296.0,46014.0,34.0,388.0,18.0,58.0,137.0,2900.0,3749.0,671.0,13.0,6.0,52725.0,68.0,489.0,574.0,2727.0,410.0,65.0,21.0,1148.0,24.0,1232.0,1446.0,60.0,1130.0,1671.0,1561.0,16.0,52.0,1637.0,522.0,20.0,25.0,1263.0,159.0,19.0,12.0,64.0,171.0,32.0,40.0,141.0,36.0,70.0,6.0,9.0,31.0,792.0,100.0,696.0,91.0,16.0,701.0,1558.0,16.0,12.0,479.0,12.0,20.0,13.0,24.0,1126.0,1127.0,27.0,26.0,36.0,21.0,29.0,1512.0,17.0,15.0,853.0,101.0,454.0,9.0,22.0,301.0,31.0,1.0,446.0,13.0,9.0,12.0,21.0,5.0,6.0,32.0,5.0,7.0,71.0,10.0,48.0,21.0,306.0,38.0,9.0,20.0,263.0,8.0,36.0,0.0,7.0,407.0,217.0,24.0,5.0,23.0,4.0,1.0,10.0,8.0,8.0,18.0,11.0,8.0,5.0,101.0,27.0,13.0,16.0,11.0,5.0,9.0,14.0,7.0,2.0,5.0,4.0,71.0,0.0,24.0,8.0,15.0,14.0,9.0
2014-12-23,41.0,22357.0,3557.0,12.0,19160.0,30.0,13255.0,29763.0,7688.0,75.0,14572.0,39221.0,8978.0,37191.0,62199.0,18329.0,45.0,21642.0,20196.0,4796.0,29708.0,50.0,2542.0,26392.0,4343.0,33.0,22.0,4808.0,118.0,102.0,212.0,4046.0,70.0,23.0,154.0,16.0,48.0,21509.0,13.0,15190.0,33205.0,4778.0,4638.0,65.0,2.0,3891.0,3307.0,35756.0,158.0,176.0,73.0,37947.0,22183.0,65.0,1955.0,36.0,94.0,172.0,3684.0,22427.0,3366.0,19.0,7.0,24903.0,147.0,2632.0,3546.0,16798.0,2421.0,106.0,33.0,6107.0,58.0,5998.0,8496.0,78.0,6184.0,9237.0,8939.0,19.0,94.0,10049.0,2917.0,31.0,39.0,7400.0,711.0,42.0,24.0,113.0,196.0,40.0,56.0,129.0,76.0,75.0,6.0,12.0,46.0,4444.0,101.0,4194.0,172.0,41.0,4337.0,8610.0,17.0,13.0,2596.0,21.0,16.0,27.0,36.0,7068.0,6549.0,58.0,74.0,57.0,41.0,41.0,7981.0,44.0,14.0,4739.0,627.0,2185.0,8.0,34.0,1685.0,61.0,7.0,603.0,26.0,18.0,19.0,31.0,0.0,17.0,60.0,18.0,24.0,120.0,7.0,94.0,46.0,1807.0,45.0,26.0,25.0,1572.0,21.0,48.0,46.0,14.0,2200.0,1363.0,22.0,9.0,46.0,3.0,0.0,23.0,9.0,15.0,21.0,7.0,4.0,9.0,159.0,26.0,11.0,33.0,15.0,12.0,10.0,14.0,4.0,5.0,15.0,20.0,89.0,0.0,27.0,23.0,21.0,12.0,82.0
2014-12-30,35.0,28980.0,3199.0,14.0,22592.0,28.0,12996.0,34397.0,7414.0,57.0,16857.0,38739.0,7813.0,35186.0,54596.0,19237.0,43.0,25737.0,25409.0,3502.0,30241.0,44.0,2361.0,28016.0,5492.0,20.0,22.0,4328.0,66.0,79.0,204.0,3633.0,75.0,28.0,131.0,6.0,37.0,26359.0,10.0,14152.0,29973.0,4339.0,3915.0,38.0,9.0,3556.0,2992.0,41679.0,123.0,96.0,61.0,42019.0,26681.0,53.0,1515.0,34.0,62.0,100.0,2636.0,20100.0,3107.0,10.0,10.0,26653.0,86.0,2463.0,3602.0,15337.0,2041.0,66.0,22.0,4991.0,44.0,5548.0,7221.0,80.0,5494.0,8679.0,7518.0,16.0,41.0,9074.0,2539.0,29.0,30.0,6959.0,644.0,34.0,17.0,109.0,29.0,49.0,37.0,107.0,38.0,50.0,6.0,10.0,45.0,4179.0,93.0,3690.0,116.0,19.0,3641.0,7504.0,25.0,2.0,2351.0,69.0,14.0,17.0,35.0,6384.0,5852.0,33.0,46.0,38.0,39.0,30.0,7276.0,32.0,11.0,4440.0,585.0,2067.0,4.0,24.0,1459.0,31.0,8.0,382.0,21.0,11.0,14.0,17.0,6.0,16.0,53.0,5.0,16.0,68.0,11.0,70.0,34.0,1685.0,31.0,20.0,18.0,1352.0,34.0,42.0,96.0,12.0,1628.0,1345.0,22.0,10.0,24.0,12.0,8.0,9.0,13.0,10.0,12.0,21.0,7.0,5.0,130.0,17.0,6.0,25.0,9.0,22.0,6.0,15.0,1.0,3.0,12.0,9.0,81.0,1.0,31.0,14.0,58.0,30.0,55.0
2015-01-06,9.0,39362.0,3036.0,5.0,28793.0,5.0,12566.0,40277.0,6549.0,14.0,19072.0,37143.0,6966.0,29558.0,55940.0,26265.0,6.0,31400.0,28174.0,3245.0,25665.0,20.0,2202.0,28676.0,6849.0,9.0,10.0,3737.0,2.0,11.0,65.0,3517.0,35.0,26.0,22.0,5.0,7.0,34553.0,16.0,13848.0,14964.0,4079.0,3478.0,32.0,4.0,3302.0,2885.0,50510.0,28.0,19.0,9.0,53451.0,35678.0,7.0,1327.0,6.0,9.0,15.0,576.0,16796.0,2865.0,8.0,12.0,34698.0,10.0,2296.0,3236.0,14473.0,1817.0,2.0,3.0,4423.0,7.0,5177.0,5907.0,4.0,4780.0,8082.0,6152.0,2.0,4.0,8282.0,2409.0,7.0,6.0,6821.0,691.0,1.0,9.0,25.0,29.0,10.0,6.0,9.0,10.0,12.0,4.0,5.0,9.0,4055.0,27.0,3442.0,63.0,0.0,3198.0,6574.0,6.0,2.0,2103.0,1.0,3.0,0.0,3.0,5774.0,5678.0,1.0,0.0,2.0,8.0,0.0,6939.0,0.0,2.0,4261.0,516.0,1963.0,0.0,4.0,1374.0,12.0,2.0,70.0,1.0,4.0,3.0,1.0,0.0,0.0,15.0,5.0,2.0,0.0,0.0,17.0,0.0,1510.0,1.0,0.0,0.0,1370.0,11.0,17.0,30.0,2.0,1661.0,1362.0,3.0,7.0,2.0,2.0,0.0,0.0,14.0,3.0,0.0,3.0,0.0,0.0,14.0,2.0,3.0,6.0,1.0,4.0,0.0,11.0,0.0,0.0,4.0,2.0,7.0,10.0,5.0,0.0,2.0,7.0,63.0
